,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy
,high,low,open,last_price
1986-08-29,1.0441,1.0441,1.0441,1.0441
1986-09-01,1.049,1.049,1.049,1.049
1986-09-02,1.0469,1.0469,1.0469,1.0469
1986-09-03,1.0493,1.0493,1.0493,1.0493
1986-09-04,1.0493,1.0493,1.0493,1.0493
1986-09-05,1.0423,1.0423,1.0423,1.0423
1986-09-08,1.0302,1.0302,1.0302,1.0302
1986-09-09,1.0342,1.0342,1.0342,1.0342
1986-09-10,1.0319,1.0319,1.0319,1.0319
1986-09-11,1.0202,1.0202,1.0202,1.0202
1986-09-12,1.0318,1.0318,1.0318,1.0318
1986-09-15,1.0386,1.0386,1.0386,1.0386
1986-09-16,1.0388,1.0388,1.0388,1.0388
1986-09-17,1.0481,1.0481,1.0481,1.0481
1986-09-18,1.0656,1.0656,1.0656,1.0656
1986-09-19,1.0659,1.0659,1.0659,1.0659
1986-09-22,1.0477,1.0477,1.0477,1.0477
1986-09-23,1.0368,1.0368,1.0368,1.0368
1986-09-24,1.0386,1.0386,1.0386,1.0386
1986-09-25,1.0366,1.0366,1.0366,1.0366
1986-09-26,1.0391,1.0391,1.0391,1.0391
1986-09-29,1.0492,1.0492,1.0492,1.0492
1986-09-30,1.0483,1.0483,1.0483,1.0483
1986-10-01,1.0492,1.0492,1.0492,1.0492
1986-10-02,1.0555,1.0555,1.0555,1.0555
1986-10-03,1.0643,1.0643,1.0643,1.0643
1986-10-06,1.0659,1.0659,1.0659,1.0659
1986-10-07,1.0602,1.0602,1.0602,1.0602
1986-10-08,1.0632,1.0632,1.0632,1.0632
1986-10-09,1.0612,1.0612,1.0612,1.0612
1986-10-10,1.0679,1.0679,1.0679,1.0679
1986-10-13,1.0724,1.0724,1.0724,1.0724
1986-10-14,1.0749,1.0749,1.0749,1.0749
1986-10-15,1.076,1.076,1.076,1.076
1986-10-16,1.0748,1.0748,1.0748,1.0748
1986-10-17,1.074,1.074,1.074,1.074
1986-10-20,1.0675,1.0675,1.0675,1.0675
1986-10-21,1.0662,1.0662,1.0662,1.0662
1986-10-22,1.0695999999999999,1.0695999999999999,1.0695999999999999,1.0695999999999999
1986-10-23,1.0638,1.0638,1.0638,1.0638
1986-10-24,1.044,1.044,1.044,1.044
1986-10-27,1.0396,1.0396,1.0396,1.0396
1986-10-28,1.0454,1.0454,1.0454,1.0454
1986-10-29,1.0469,1.0469,1.0469,1.0469
1986-10-30,1.0378,1.0378,1.0378,1.0378
1986-10-31,1.0294,1.0294,1.0294,1.0294
1986-11-03,1.0275,1.0275,1.0275,1.0275
1986-11-04,1.0324,1.0324,1.0324,1.0324
1986-11-05,1.0296,1.0296,1.0296,1.0296
1986-11-06,1.0311,1.0311,1.0311,1.0311
1986-11-07,1.0289,1.0289,1.0289,1.0289
1986-11-10,1.0379,1.0379,1.0379,1.0379
1986-11-11,1.0428,1.0428,1.0428,1.0428
1986-11-12,1.0481,1.0481,1.0481,1.0481
1986-11-13,1.0503,1.0503,1.0503,1.0503
1986-11-14,1.0578,1.0578,1.0578,1.0578
1986-11-17,1.0532,1.0532,1.0532,1.0532
1986-11-18,1.0521,1.0521,1.0521,1.0521
1986-11-19,1.0569,1.0569,1.0569,1.0569
1986-11-20,1.0565,1.0565,1.0565,1.0565
1986-11-21,1.0506,1.0506,1.0506,1.0506
1986-11-24,1.05,1.05,1.05,1.05
1986-11-25,1.0639,1.0639,1.0639,1.0639
1986-11-26,1.0658,1.0658,1.0658,1.0658
1986-11-27,1.065,1.065,1.065,1.065
1986-11-28,1.0725,1.0725,1.0725,1.0725
1986-12-01,1.079,1.079,1.079,1.079
1986-12-02,1.074,1.074,1.074,1.074
1986-12-03,1.0732,1.0732,1.0732,1.0732
1986-12-04,1.0717,1.0717,1.0717,1.0717
1986-12-05,1.0616,1.0616,1.0616,1.0616
1986-12-08,1.0529,1.0529,1.0529,1.0529
1986-12-09,1.0493999999999999,1.0493999999999999,1.0493999999999999,1.0493999999999999
1986-12-10,1.0568,1.0568,1.0568,1.0568
1986-12-11,1.0506,1.0506,1.0506,1.0506
1986-12-12,1.0468,1.0468,1.0468,1.0468
1986-12-15,1.0525,1.0525,1.0525,1.0525
1986-12-16,1.0491,1.0491,1.0491,1.0491
1986-12-17,1.0518,1.0518,1.0518,1.0518
1986-12-18,1.0542,1.0542,1.0542,1.0542
1986-12-19,1.0561,1.0561,1.0561,1.0561
1986-12-22,1.0695999999999999,1.0695999999999999,1.0695999999999999,1.0695999999999999
1986-12-23,1.0764,1.0764,1.0764,1.0764
1986-12-24,1.0745,1.0745,1.0745,1.0745
1986-12-29,1.0854,1.0854,1.0854,1.0854
1986-12-30,1.084,1.084,1.084,1.084
1986-12-31,1.0981,1.0981,1.0981,1.0981
1987-01-02,1.1008,1.1008,1.1008,1.1008
1987-01-05,1.093,1.093,1.093,1.093
1987-01-06,1.0981,1.0981,1.0981,1.0981
1987-01-07,1.0915,1.0915,1.0915,1.0915
1987-01-08,1.0927,1.0927,1.0927,1.0927
1987-01-09,1.0955,1.0955,1.0955,1.0955
1987-01-12,1.1098,1.1098,1.1098,1.1098
1987-01-13,1.121,1.121,1.121,1.121
1987-01-14,1.1396,1.1396,1.1396,1.1396
1987-01-15,1.143,1.143,1.143,1.143
1987-01-16,1.1384,1.1384,1.1384,1.1384
1987-01-19,1.1586,1.1586,1.1586,1.1586
1987-01-20,1.1403,1.1403,1.1403,1.1403
1987-01-21,1.1356,1.1356,1.1356,1.1356
1987-01-22,1.1538,1.1538,1.1538,1.1538
1987-01-23,1.1501000000000001,1.1501000000000001,1.1501000000000001,1.1501000000000001
1987-01-26,1.1485,1.1485,1.1485,1.1485
1987-01-27,1.1554,1.1554,1.1554,1.1554
1987-01-28,1.1734,1.1734,1.1734,1.1734
1987-01-29,1.1699,1.1699,1.1699,1.1699
1987-01-30,1.1471,1.1471,1.1471,1.1471
1987-02-02,1.1531,1.1531,1.1531,1.1531
1987-02-03,1.1684,1.1684,1.1684,1.1684
1987-02-04,1.1561,1.1561,1.1561,1.1561
1987-02-05,1.1427,1.1427,1.1427,1.1427
1987-02-06,1.1311,1.1311,1.1311,1.1311
1987-02-09,1.1472,1.1472,1.1472,1.1472
1987-02-10,1.1665,1.1665,1.1665,1.1665
1987-02-11,1.1526,1.1526,1.1526,1.1526
1987-02-12,1.153,1.153,1.153,1.153
1987-02-13,1.1468,1.1468,1.1468,1.1468
1987-02-16,1.1527,1.1527,1.1527,1.1527
1987-02-17,1.1558,1.1558,1.1558,1.1558
1987-02-18,1.1452,1.1452,1.1452,1.1452
1987-02-19,1.1418,1.1418,1.1418,1.1418
1987-02-20,1.1484,1.1484,1.1484,1.1484
1987-02-23,1.1463,1.1463,1.1463,1.1463
1987-02-24,1.1439,1.1439,1.1439,1.1439
1987-02-25,1.1475,1.1475,1.1475,1.1475
1987-02-26,1.1525,1.1525,1.1525,1.1525
1987-02-27,1.148,1.148,1.148,1.148
1987-03-02,1.1468,1.1468,1.1468,1.1468
1987-03-03,1.1446,1.1446,1.1446,1.1446
1987-03-04,1.144,1.144,1.144,1.144
1987-03-05,1.1421000000000001,1.1421000000000001,1.1421000000000001,1.1421000000000001
1987-03-06,1.1433,1.1433,1.1433,1.1433
1987-03-09,1.1316,1.1316,1.1316,1.1316
1987-03-10,1.1333,1.1333,1.1333,1.1333
1987-03-11,1.1241,1.1241,1.1241,1.1241
1987-03-12,1.1285,1.1285,1.1285,1.1285
1987-03-13,1.1320999999999999,1.1320999999999999,1.1320999999999999,1.1320999999999999
1987-03-16,1.1413,1.1413,1.1413,1.1413
1987-03-17,1.1443,1.1443,1.1443,1.1443
1987-03-18,1.1423,1.1423,1.1423,1.1423
1987-03-19,1.1451,1.1451,1.1451,1.1451
1987-03-20,1.1455,1.1455,1.1455,1.1455
1987-03-23,1.1518,1.1518,1.1518,1.1518
1987-03-24,1.1504,1.1504,1.1504,1.1504
1987-03-25,1.1486,1.1486,1.1486,1.1486
1987-03-26,1.1475,1.1475,1.1475,1.1475
1987-03-27,1.1504,1.1504,1.1504,1.1504
1987-03-30,1.1627,1.1627,1.1627,1.1627
1987-03-31,1.1616,1.1616,1.1616,1.1616
1987-04-01,1.1539,1.1539,1.1539,1.1539
1987-04-02,1.1489,1.1489,1.1489,1.1489
1987-04-03,1.157,1.157,1.157,1.157
1987-04-06,1.1502,1.1502,1.1502,1.1502
1987-04-07,1.1501000000000001,1.1501000000000001,1.1501000000000001,1.1501000000000001
1987-04-08,1.1417,1.1417,1.1417,1.1417
1987-04-09,1.1484,1.1484,1.1484,1.1484
1987-04-10,1.1586,1.1586,1.1586,1.1586
1987-04-13,1.1609,1.1609,1.1609,1.1609
1987-04-14,1.164,1.164,1.164,1.164
1987-04-15,1.1618,1.1618,1.1618,1.1618
1987-04-16,1.157,1.157,1.157,1.157
1987-04-21,1.1596,1.1596,1.1596,1.1596
1987-04-22,1.1511,1.1511,1.1511,1.1511
1987-04-23,1.1558,1.1558,1.1558,1.1558
1987-04-24,1.1721,1.1721,1.1721,1.1721
1987-04-27,1.1762,1.1762,1.1762,1.1762
1987-04-28,1.1648,1.1648,1.1648,1.1648
1987-04-29,1.1673,1.1673,1.1673,1.1673
1987-04-30,1.1684,1.1684,1.1684,1.1684
1987-05-01,1.1754,1.1754,1.1754,1.1754
1987-05-05,1.1819,1.1819,1.1819,1.1819
1987-05-06,1.1823,1.1823,1.1823,1.1823
1987-05-07,1.1769,1.1769,1.1769,1.1769
1987-05-08,1.1684,1.1684,1.1684,1.1684
1987-05-11,1.1641,1.1641,1.1641,1.1641
1987-05-12,1.1711,1.1711,1.1711,1.1711
1987-05-13,1.167,1.167,1.167,1.167
1987-05-14,1.171,1.171,1.171,1.171
1987-05-15,1.1763,1.1763,1.1763,1.1763
1987-05-18,1.1763,1.1763,1.1763,1.1763
1987-05-19,1.1748,1.1748,1.1748,1.1748
1987-05-20,1.1815,1.1815,1.1815,1.1815
1987-05-21,1.1766,1.1766,1.1766,1.1766
1987-05-22,1.1747,1.1747,1.1747,1.1747
1987-05-26,1.1604,1.1604,1.1604,1.1604
1987-05-27,1.1517,1.1517,1.1517,1.1517
1987-05-28,1.1535,1.1535,1.1535,1.1535
1987-05-29,1.1494,1.1494,1.1494,1.1494
1987-06-01,1.1427,1.1427,1.1427,1.1427
1987-06-02,1.164,1.164,1.164,1.164
1987-06-03,1.1577,1.1577,1.1577,1.1577
1987-06-04,1.1514,1.1514,1.1514,1.1514
1987-06-05,1.1543,1.1543,1.1543,1.1543
1987-06-08,1.1614,1.1614,1.1614,1.1614
1987-06-09,1.1643,1.1643,1.1643,1.1643
1987-06-10,1.1682,1.1682,1.1682,1.1682
1987-06-11,1.1662,1.1662,1.1662,1.1662
1987-06-12,1.159,1.159,1.159,1.159
1987-06-15,1.1464,1.1464,1.1464,1.1464
1987-06-16,1.148,1.148,1.148,1.148
1987-06-17,1.1489,1.1489,1.1489,1.1489
1987-06-18,1.1481,1.1481,1.1481,1.1481
1987-06-19,1.1455,1.1455,1.1455,1.1455
1987-06-22,1.1403,1.1403,1.1403,1.1403
1987-06-23,1.1400000000000001,1.1400000000000001,1.1400000000000001,1.1400000000000001
1987-06-24,1.148,1.148,1.148,1.148
1987-06-25,1.1461000000000001,1.1461000000000001,1.1461000000000001,1.1461000000000001
1987-06-26,1.1475,1.1475,1.1475,1.1475
1987-06-29,1.145,1.145,1.145,1.145
1987-06-30,1.1463,1.1463,1.1463,1.1463
1987-07-01,1.1471,1.1471,1.1471,1.1471
1987-07-02,1.1444,1.1444,1.1444,1.1444
1987-07-03,1.1392,1.1392,1.1392,1.1392
1987-07-06,1.1373,1.1373,1.1373,1.1373
1987-07-07,1.1392,1.1392,1.1392,1.1392
1987-07-08,1.1397,1.1397,1.1397,1.1397
1987-07-09,1.1403,1.1403,1.1403,1.1403
1987-07-10,1.1364,1.1364,1.1364,1.1364
1987-07-13,1.1379,1.1379,1.1379,1.1379
1987-07-14,1.1353,1.1353,1.1353,1.1353
1987-07-15,1.1451,1.1451,1.1451,1.1451
1987-07-16,1.1418,1.1418,1.1418,1.1418
1987-07-17,1.1303,1.1303,1.1303,1.1303
1987-07-20,1.1282,1.1282,1.1282,1.1282
1987-07-21,1.1271,1.1271,1.1271,1.1271
1987-07-22,1.1259000000000001,1.1259000000000001,1.1259000000000001,1.1259000000000001
1987-07-23,1.1305,1.1305,1.1305,1.1305
1987-07-24,1.1311,1.1311,1.1311,1.1311
1987-07-27,1.1312,1.1312,1.1312,1.1312
1987-07-28,1.1282,1.1282,1.1282,1.1282
1987-07-29,1.1296,1.1296,1.1296,1.1296
1987-07-30,1.1297,1.1297,1.1297,1.1297
1987-07-31,1.1287,1.1287,1.1287,1.1287
1987-08-03,1.1265,1.1265,1.1265,1.1265
1987-08-04,1.1116,1.1116,1.1116,1.1116
1987-08-05,1.1151,1.1151,1.1151,1.1151
1987-08-06,1.1148,1.1148,1.1148,1.1148
1987-08-07,1.1088,1.1088,1.1088,1.1088
1987-08-10,1.106,1.106,1.106,1.106
1987-08-11,1.106,1.106,1.106,1.106
1987-08-12,1.1088,1.1088,1.1088,1.1088
1987-08-13,1.1112,1.1112,1.1112,1.1112
1987-08-14,1.1188,1.1188,1.1188,1.1188
1987-08-17,1.1178,1.1178,1.1178,1.1178
1987-08-18,1.1338,1.1338,1.1338,1.1338
1987-08-19,1.1384,1.1384,1.1384,1.1384
1987-08-20,1.1443,1.1443,1.1443,1.1443
1987-08-21,1.1531,1.1531,1.1531,1.1531
1987-08-24,1.1541,1.1541,1.1541,1.1541
1987-08-25,1.151,1.151,1.151,1.151
1987-08-26,1.1481,1.1481,1.1481,1.1481
1987-08-27,1.155,1.155,1.155,1.155
1987-08-28,1.1562000000000001,1.1562000000000001,1.1562000000000001,1.1562000000000001
1987-09-01,1.1577,1.1577,1.1577,1.1577
1987-09-02,1.1627,1.1627,1.1627,1.1627
1987-09-03,1.1684,1.1684,1.1684,1.1684
1987-09-04,1.1678,1.1678,1.1678,1.1678
1987-09-07,1.1699,1.1699,1.1699,1.1699
1987-09-08,1.17,1.17,1.17,1.17
1987-09-09,1.1674,1.1674,1.1674,1.1674
1987-09-10,1.1614,1.1614,1.1614,1.1614
1987-09-11,1.1677,1.1677,1.1677,1.1677
1987-09-14,1.1541,1.1541,1.1541,1.1541
1987-09-15,1.1581,1.1581,1.1581,1.1581
1987-09-16,1.1584,1.1584,1.1584,1.1584
1987-09-17,1.1575,1.1575,1.1575,1.1575
1987-09-18,1.1633,1.1633,1.1633,1.1633
1987-09-21,1.1586,1.1586,1.1586,1.1586
1987-09-22,1.1557,1.1557,1.1557,1.1557
1987-09-23,1.1525,1.1525,1.1525,1.1525
1987-09-24,1.1539,1.1539,1.1539,1.1539
1987-09-25,1.1535,1.1535,1.1535,1.1535
1987-09-28,1.1517,1.1517,1.1517,1.1517
1987-09-29,1.1434,1.1434,1.1434,1.1434
1987-09-30,1.1434,1.1434,1.1434,1.1434
1987-10-01,1.1387,1.1387,1.1387,1.1387
1987-10-02,1.1388,1.1388,1.1388,1.1388
1987-10-05,1.1400000000000001,1.1400000000000001,1.1400000000000001,1.1400000000000001
1987-10-06,1.1461000000000001,1.1461000000000001,1.1461000000000001,1.1461000000000001
1987-10-07,1.1509,1.1509,1.1509,1.1509
1987-10-08,1.1533,1.1533,1.1533,1.1533
1987-10-09,1.1574,1.1574,1.1574,1.1574
1987-10-12,1.1594,1.1594,1.1594,1.1594
1987-10-13,1.1539,1.1539,1.1539,1.1539
1987-10-14,1.1613,1.1613,1.1613,1.1613
1987-10-15,1.1682,1.1682,1.1682,1.1682
1987-10-16,1.1671,1.1671,1.1671,1.1671
1987-10-19,1.1851,1.1851,1.1851,1.1851
1987-10-20,1.1637,1.1637,1.1637,1.1637
1987-10-21,1.1618,1.1618,1.1618,1.1618
1987-10-22,1.1616,1.1616,1.1616,1.1616
1987-10-23,1.1662,1.1662,1.1662,1.1662
1987-10-26,1.1854,1.1854,1.1854,1.1854
1987-10-27,1.1874,1.1874,1.1874,1.1874
1987-10-28,1.1989,1.1989,1.1989,1.1989
1987-10-29,1.2092,1.2092,1.2092,1.2092
1987-10-30,1.2061,1.2061,1.2061,1.2061
1987-11-02,1.213,1.213,1.213,1.213
1987-11-03,1.2134,1.2134,1.2134,1.2134
1987-11-04,1.2185,1.2185,1.2185,1.2185
1987-11-05,1.2373,1.2373,1.2373,1.2373
1987-11-06,1.2443,1.2443,1.2443,1.2443
1987-11-09,1.2516,1.2516,1.2516,1.2516
1987-11-10,1.2505,1.2505,1.2505,1.2505
1987-11-11,1.2433,1.2433,1.2433,1.2433
1987-11-12,1.2349,1.2349,1.2349,1.2349
1987-11-13,1.2311,1.2311,1.2311,1.2311
1987-11-16,1.2174,1.2174,1.2174,1.2174
1987-11-17,1.2315,1.2315,1.2315,1.2315
1987-11-18,1.2288000000000001,1.2288000000000001,1.2288000000000001,1.2288000000000001
1987-11-19,1.2358,1.2358,1.2358,1.2358
1987-11-20,1.2429000000000001,1.2429000000000001,1.2429000000000001,1.2429000000000001
1987-11-23,1.2489,1.2489,1.2489,1.2489
1987-11-24,1.2378,1.2378,1.2378,1.2378
1987-11-25,1.2494,1.2494,1.2494,1.2494
1987-11-26,1.2497,1.2497,1.2497,1.2497
1987-11-27,1.2551999999999999,1.2551999999999999,1.2551999999999999,1.2551999999999999
1987-11-30,1.2719,1.2719,1.2719,1.2719
1987-12-01,1.262,1.262,1.262,1.262
1987-12-02,1.2601,1.2601,1.2601,1.2601
1987-12-03,1.2528000000000001,1.2528000000000001,1.2528000000000001,1.2528000000000001
1987-12-04,1.2490999999999999,1.2490999999999999,1.2490999999999999,1.2490999999999999
1987-12-07,1.2475,1.2475,1.2475,1.2475
1987-12-08,1.2488,1.2488,1.2488,1.2488
1987-12-09,1.2538,1.2538,1.2538,1.2538
1987-12-10,1.2679,1.2679,1.2679,1.2679
1987-12-11,1.2731,1.2731,1.2731,1.2731
1987-12-14,1.2803,1.2803,1.2803,1.2803
1987-12-15,1.2765,1.2765,1.2765,1.2765
1987-12-16,1.2762,1.2762,1.2762,1.2762
1987-12-17,1.2827,1.2827,1.2827,1.2827
1987-12-18,1.278,1.278,1.278,1.278
1987-12-21,1.2757,1.2757,1.2757,1.2757
1987-12-22,1.2789,1.2789,1.2789,1.2789
1987-12-23,1.2719,1.2719,1.2719,1.2719
1987-12-24,1.2793,1.2793,1.2793,1.2793
1987-12-29,1.3043,1.3043,1.3043,1.3043
1987-12-30,1.3034,1.3034,1.3034,1.3034
1987-12-31,1.3249,1.3249,1.3249,1.3249
1988-01-04,1.312,1.312,1.312,1.312
1988-01-05,1.2811,1.2811,1.2811,1.2811
1988-01-06,1.2625,1.2625,1.2625,1.2625
1988-01-07,1.2687,1.2687,1.2687,1.2687
1988-01-08,1.2617,1.2617,1.2617,1.2617
1988-01-11,1.2732,1.2732,1.2732,1.2732
1988-01-12,1.2741,1.2741,1.2741,1.2741
1988-01-13,1.2757,1.2757,1.2757,1.2757
1988-01-14,1.2726,1.2726,1.2726,1.2726
1988-01-15,1.2419,1.2419,1.2419,1.2419
1988-01-18,1.2387,1.2387,1.2387,1.2387
1988-01-19,1.2399,1.2399,1.2399,1.2399
1988-01-20,1.2541,1.2541,1.2541,1.2541
1988-01-21,1.2527,1.2527,1.2527,1.2527
1988-01-22,1.2463,1.2463,1.2463,1.2463
1988-01-25,1.2433,1.2433,1.2433,1.2433
1988-01-26,1.2452,1.2452,1.2452,1.2452
1988-01-27,1.2475,1.2475,1.2475,1.2475
1988-01-28,1.2497,1.2497,1.2497,1.2497
1988-01-29,1.2436,1.2436,1.2436,1.2436
1988-02-01,1.2317,1.2317,1.2317,1.2317
1988-02-02,1.2384,1.2384,1.2384,1.2384
1988-02-03,1.2368999999999999,1.2368999999999999,1.2368999999999999,1.2368999999999999
1988-02-04,1.2315,1.2315,1.2315,1.2315
1988-02-05,1.2297,1.2297,1.2297,1.2297
1988-02-08,1.2302,1.2302,1.2302,1.2302
1988-02-09,1.2248999999999999,1.2248999999999999,1.2248999999999999,1.2248999999999999
1988-02-10,1.2337,1.2337,1.2337,1.2337
1988-02-11,1.2331,1.2331,1.2331,1.2331
1988-02-12,1.2187999999999999,1.2187999999999999,1.2187999999999999,1.2187999999999999
1988-02-15,1.2206,1.2206,1.2206,1.2206
1988-02-16,1.2201,1.2201,1.2201,1.2201
1988-02-17,1.2227999999999999,1.2227999999999999,1.2227999999999999,1.2227999999999999
1988-02-18,1.224,1.224,1.224,1.224
1988-02-19,1.2226,1.2226,1.2226,1.2226
1988-02-22,1.2302,1.2302,1.2302,1.2302
1988-02-23,1.232,1.232,1.232,1.232
1988-02-24,1.2324,1.2324,1.2324,1.2324
1988-02-25,1.2305,1.2305,1.2305,1.2305
1988-02-26,1.2341,1.2341,1.2341,1.2341
1988-02-29,1.2346,1.2346,1.2346,1.2346
1988-03-01,1.2366,1.2366,1.2366,1.2366
1988-03-02,1.2311,1.2311,1.2311,1.2311
1988-03-03,1.2303,1.2303,1.2303,1.2303
1988-03-04,1.2321,1.2321,1.2321,1.2321
1988-03-07,1.2436,1.2436,1.2436,1.2436
1988-03-08,1.2503,1.2503,1.2503,1.2503
1988-03-09,1.2502,1.2502,1.2502,1.2502
1988-03-10,1.2490999999999999,1.2490999999999999,1.2490999999999999,1.2490999999999999
1988-03-11,1.2519,1.2519,1.2519,1.2519
1988-03-14,1.2508,1.2508,1.2508,1.2508
1988-03-15,1.2514,1.2514,1.2514,1.2514
1988-03-16,1.2466,1.2466,1.2466,1.2466
1988-03-17,1.2358,1.2358,1.2358,1.2358
1988-03-18,1.2291,1.2291,1.2291,1.2291
1988-03-21,1.2332,1.2332,1.2332,1.2332
1988-03-22,1.23,1.23,1.23,1.23
1988-03-23,1.2309,1.2309,1.2309,1.2309
1988-03-24,1.2385,1.2385,1.2385,1.2385
1988-03-25,1.2416,1.2416,1.2416,1.2416
1988-03-28,1.252,1.252,1.252,1.252
1988-03-29,1.2530999999999999,1.2530999999999999,1.2530999999999999,1.2530999999999999
1988-03-30,1.2492,1.2492,1.2492,1.2492
1988-03-31,1.2572,1.2572,1.2572,1.2572
1988-04-05,1.2490999999999999,1.2490999999999999,1.2490999999999999,1.2490999999999999
1988-04-06,1.2495,1.2495,1.2495,1.2495
1988-04-07,1.2422,1.2422,1.2422,1.2422
1988-04-08,1.2447,1.2447,1.2447,1.2447
1988-04-11,1.2379,1.2379,1.2379,1.2379
1988-04-12,1.2363,1.2363,1.2363,1.2363
1988-04-13,1.2341,1.2341,1.2341,1.2341
1988-04-14,1.2517,1.2517,1.2517,1.2517
1988-04-15,1.2547,1.2547,1.2547,1.2547
1988-04-18,1.2546,1.2546,1.2546,1.2546
1988-04-19,1.2527,1.2527,1.2527,1.2527
1988-04-20,1.2528000000000001,1.2528000000000001,1.2528000000000001,1.2528000000000001
1988-04-21,1.2514,1.2514,1.2514,1.2514
1988-04-22,1.2461,1.2461,1.2461,1.2461
1988-04-25,1.2426,1.2426,1.2426,1.2426
1988-04-26,1.2446,1.2446,1.2446,1.2446
1988-04-27,1.2426,1.2426,1.2426,1.2426
1988-04-28,1.2478,1.2478,1.2478,1.2478
1988-04-29,1.2429999999999999,1.2429999999999999,1.2429999999999999,1.2429999999999999
1988-05-03,1.2412,1.2412,1.2412,1.2412
1988-05-04,1.2398,1.2398,1.2398,1.2398
1988-05-05,1.2404,1.2404,1.2404,1.2404
1988-05-06,1.2389999999999999,1.2389999999999999,1.2389999999999999,1.2389999999999999
1988-05-09,1.2393,1.2393,1.2393,1.2393
1988-05-10,1.2419,1.2419,1.2419,1.2419
1988-05-11,1.2416,1.2416,1.2416,1.2416
1988-05-12,1.2398,1.2398,1.2398,1.2398
1988-05-13,1.2389000000000001,1.2389000000000001,1.2389000000000001,1.2389000000000001
1988-05-16,1.2359,1.2359,1.2359,1.2359
1988-05-17,1.2248999999999999,1.2248999999999999,1.2248999999999999,1.2248999999999999
1988-05-18,1.2226,1.2226,1.2226,1.2226
1988-05-19,1.2273,1.2273,1.2273,1.2273
1988-05-20,1.2258,1.2258,1.2258,1.2258
1988-05-23,1.2259,1.2259,1.2259,1.2259
1988-05-24,1.2273,1.2273,1.2273,1.2273
1988-05-25,1.2258,1.2258,1.2258,1.2258
1988-05-26,1.2229,1.2229,1.2229,1.2229
1988-05-27,1.2183,1.2183,1.2183,1.2183
1988-05-31,1.2107999999999999,1.2107999999999999,1.2107999999999999,1.2107999999999999
1988-06-01,1.2082,1.2082,1.2082,1.2082
1988-06-02,1.206,1.206,1.206,1.206
1988-06-03,1.2098,1.2098,1.2098,1.2098
1988-06-06,1.2126000000000001,1.2126000000000001,1.2126000000000001,1.2126000000000001
1988-06-07,1.2112,1.2112,1.2112,1.2112
1988-06-08,1.2154,1.2154,1.2154,1.2154
1988-06-09,1.2118,1.2118,1.2118,1.2118
1988-06-10,1.2123,1.2123,1.2123,1.2123
1988-06-13,1.2085,1.2085,1.2085,1.2085
1988-06-14,1.1966,1.1966,1.1966,1.1966
1988-06-15,1.1905999999999999,1.1905999999999999,1.1905999999999999,1.1905999999999999
1988-06-16,1.1925,1.1925,1.1925,1.1925
1988-06-17,1.1899,1.1899,1.1899,1.1899
1988-06-20,1.1874,1.1874,1.1874,1.1874
1988-06-21,1.1874,1.1874,1.1874,1.1874
1988-06-22,1.1756,1.1756,1.1756,1.1756
1988-06-23,1.171,1.171,1.171,1.171
1988-06-24,1.1573,1.1573,1.1573,1.1573
1988-06-27,1.1468,1.1468,1.1468,1.1468
1988-06-28,1.155,1.155,1.155,1.155
1988-06-29,1.1448,1.1448,1.1448,1.1448
1988-06-30,1.145,1.145,1.145,1.145
1988-07-01,1.1451,1.1451,1.1451,1.1451
1988-07-04,1.1403,1.1403,1.1403,1.1403
1988-07-05,1.1439,1.1439,1.1439,1.1439
1988-07-06,1.1451,1.1451,1.1451,1.1451
1988-07-07,1.1494,1.1494,1.1494,1.1494
1988-07-08,1.1381999999999999,1.1381999999999999,1.1381999999999999,1.1381999999999999
1988-07-11,1.1307,1.1307,1.1307,1.1307
1988-07-12,1.1352,1.1352,1.1352,1.1352
1988-07-13,1.1293,1.1293,1.1293,1.1293
1988-07-14,1.1306,1.1306,1.1306,1.1306
1988-07-15,1.113,1.113,1.113,1.113
1988-07-18,1.1098,1.1098,1.1098,1.1098
1988-07-19,1.1178,1.1178,1.1178,1.1178
1988-07-20,1.1269,1.1269,1.1269,1.1269
1988-07-21,1.1329,1.1329,1.1329,1.1329
1988-07-22,1.1416,1.1416,1.1416,1.1416
1988-07-25,1.1348,1.1348,1.1348,1.1348
1988-07-26,1.1228,1.1228,1.1228,1.1228
1988-07-27,1.1311,1.1311,1.1311,1.1311
1988-07-28,1.1232,1.1232,1.1232,1.1232
1988-07-29,1.1168,1.1168,1.1168,1.1168
1988-08-01,1.1132,1.1132,1.1132,1.1132
1988-08-02,1.1157,1.1157,1.1157,1.1157
1988-08-03,1.1133,1.1133,1.1133,1.1133
1988-08-04,1.1125,1.1125,1.1125,1.1125
1988-08-05,1.1049,1.1049,1.1049,1.1049
1988-08-08,1.099,1.099,1.099,1.099
1988-08-09,1.0921,1.0921,1.0921,1.0921
1988-08-10,1.0873,1.0873,1.0873,1.0873
1988-08-11,1.0969,1.0969,1.0969,1.0969
1988-08-12,1.1109,1.1109,1.1109,1.1109
1988-08-15,1.1077,1.1077,1.1077,1.1077
1988-08-16,1.1179000000000001,1.1179000000000001,1.1179000000000001,1.1179000000000001
1988-08-17,1.093,1.093,1.093,1.093
1988-08-18,1.0996,1.0996,1.0996,1.0996
1988-08-19,1.1017,1.1017,1.1017,1.1017
1988-08-22,1.0889,1.0889,1.0889,1.0889
